Name,Team,pff_id,pff_franchise_id,ID,player_id,contract_id,team_id,Position,Role,Year,BS,PB,RB,PGRB,WO,OB,option_bonus,restructure_bonus,CP,DM,CS,GBS,VGBS,Notes,CshBns,Cshpay,Cshtocp,tb,initial_cash,old_money,cash_dead,Status,contract_type,provisional,credits,is_split_salary
David Edwards,Rams,35941,26,47615,7960,21151,30,LG,Offense,2022,2790000,66130,0,0,0,0,0,0,2856130,0,0,0,0,,0,2790000,0,,765000,0,0,Active,Drafted,,0,0
Darius Slayton,Giants,25578,21,47623,7962,21153,17,WR,Offense,2022,2540000,58721,0,0,0,0,0,0,2598721,0,0,0,0,,0,2540000,0,,765000,0,0,Active,Drafted,,0,0
Cole Holcomb,Commanders,49753,32,47631,7964,21155,20,ILB,Defense,2022,2540000,58721,0,0,0,0,0,0,2598721,0,0,0,0,,0,2540000,0,,765000,0,0,Active,Drafted,,0,0
Jaquan Johnson,Bills,51433,4,47663,7972,21163,1,S,Defense,2022,965000,46085,0,0,0,0,0,0,1011085,,,0,0,,0,965000,,,765000,0,0,Active,Drafted,,0,0
Justin Skule,49ers,38951,28,47671,7974,21165,31,LT,Offense,2022,895000,44887,0,0,0,0,0,0,939887,0,0,0,0,,0,895000,0,,765000,0,0,Active,Drafted,,0,0
David Long Jr.,Titans,29367,31,47691,7979,21170,12,ILB,Defense,2022,965000,42593,0,0,0,0,0,0,1007593,,,0,0,,0,965000,,,765000,0,0,Active,Drafted,,0,0
Drew Forbes,Browns,28671,8,47695,7980,21171,6,LG,Offense,2022,895000,42334,0,0,0,0,0,0,937334,0,0,0,0,,0,895000,0,,765000,0,0,Active,Drafted,,0,0
Armon Watts,Vikings,27844,18,47699,7981,21172,24,43DT,Defense,2022,2540000,42274,0,0,0,0,0,0,2582274,0,0,0,0,,0,2540000,0,,765000,0,0,Active,Drafted,,0,0
Olisaemeka Udoh,Vikings,28394,18,47711,7984,21175,24,RG,Offense,2022,965000,41900,0,0,0,0,0,0,1006900,0,0,0,0,,0,965000,0,,765000,0,0,Active,Drafted,,0,0
Rashad Fenton,Chiefs,49329,16,47743,7992,21183,14,CB,Defense,2022,2530000,38205,0,0,10000,0,0,0,2578205,0,0,0,0,,0,2540000,0,,775000,0,0,Active,Drafted,,0,0
Travis Homer,Seahawks,45859,29,47755,7995,21186,32,RB,Offense,2022,965000,35840,0,0,0,0,0,0,1000840,0,0,0,0,,0,965000,0,,765000,0,0,Active,Drafted,,0,0
Duke Shelley,Bears,49569,6,47759,7996,21187,21,CB,Defense,2022,965000,31960,0,0,0,0,0,0,996960,0,0,0,0,,0,965000,0,,765000,0,0,Active,Drafted,,0,0
Ulysees Gilbert III,Steelers,50810,25,47767,7998,21189,8,ILB,Defense,2022,965000,31960,0,0,0,0,0,0,996960,,,0,0,,0,965000,,,765000,0,0,Active,Drafted,,0,0
Scott Miller,Buccaneers,47481,30,47771,7999,21190,28,WR,Offense,2022,965000,31960,0,0,0,0,0,0,996960,0,0,0,0,,0,965000,0,,765000,0,0,Active,Drafted,,0,0
Donovan Wilson,Cowboys,49408,9,47791,8004,21195,18,S,Defense,2022,965000,31960,0,0,0,0,0,0,996960,0,0,0,0,,0,965000,0,,765000,0,0,Active,Drafted,,0,0
Nick Allegretti,Chiefs,39268,16,47803,8007,21198,14,LG,Offense,2022,965000,27988,0,0,10000,0,0,0,1002988,,,0,0,,0,975000,,,775000,0,0,Active,Drafted,,0,0
Kris Boyd,Vikings,34222,18,47807,8008,21199,24,CB,Defense,2022,965000,27419,0,0,0,0,0,0,992419,,,0,0,,0,965000,,,765000,0,0,Active,Drafted,,0,0
Ty Summers,Packers,30242,12,47843,8017,21208,23,ILB,Defense,2022,965000,24476,0,0,0,0,0,0,989476,0,0,0,0,,0,965000,0,,765000,0,0,Active,Drafted,,0,0
Tommy Sweeney,Bills,47216,4,47851,8019,21210,1,TE,Offense,2022,965000,24138,0,0,0,0,0,0,989138,,,0,0,,0,965000,,,765000,0,0,Active,Drafted,,0,0
Myles Gaskin,Dolphins,45914,17,47875,8025,21216,3,RB,Offense,2022,2540000,21777,0,0,0,0,0,0,2561777,0,0,0,0,,0,2540000,0,,765000,0,0,Active,Drafted,,0,0
Nick Scott,Rams,49012,26,47911,8034,21225,30,S,Defense,2022,965000,19332,0,0,0,0,0,0,984332,,,0,0,,0,965000,,,765000,0,0,Active,Drafted,,0,0
Kaden Elliss,Saints,51485,20,47915,8035,21226,27,43OLB,Defense,2022,965000,19151,0,0,0,0,0,0,984151,0,0,0,0,,0,965000,0,,765000,0,0,Active,Drafted,,0,0
Olabisi Johnson,Vikings,47882,18,47927,8038,21229,24,WR,Offense,2022,895000,18644,0,0,0,0,0,0,913644,0,0,0,0,,0,895000,0,,765000,0,0,Active,Drafted,,0,0
Joshua Miles,Cardinals,29038,1,47931,8039,21230,29,LT,Offense,2022,965000,18644,0,0,0,0,0,0,983644,0,0,0,0,,0,965000,0,,765000,0,0,Active,Drafted,,0,0
Justin Tucker,Ravens,7604,3,47983,1384,21241,5,K,Special,2022,3500000,2408333,0,0,0,0,0,0,5908333,0,0,0,0,,0,3500000,0,,3500000,0,0,Active,Extension,,0,0
Justin Tucker,Ravens,7604,3,47984,1384,21241,5,K,Special,2023,3550000,2408334,0,0,0,0,0,0,5908334,0,0,0,0,,0,3550000,0,,3550000,0,0,Active,Extension,,0,0
Rigoberto Sanchez,Colts,12130,14,49973,5989,21960,10,P,Special,2022,2345000,0,0,0,0,0,0,0,2345000,0,0,0,0,,0,2345000,0,,2345000,0,0,Active,Extension,,0,0
Rigoberto Sanchez,Colts,12130,14,49974,5989,21960,10,P,Special,2023,2900000,0,0,0,0,0,0,0,2900000,0,0,0,0,,0,2900000,0,,2900000,0,0,Active,Extension,,0,0
Luke Rhodes,Colts,10940,14,50703,5036,22226,10,LS,Special,2022,1035000,0,0,0,0,0,0,0,1035000,0,0,0,0,,0,1035000,0,,1000000,0,0,Active,Extension,,0,0
Luke Rhodes,Colts,10940,14,50704,5036,22226,10,LS,Special,2023,1200000,0,0,0,0,0,0,0,1200000,0,0,0,0,,0,1200000,0,,1200000,0,0,Active,Extension,,0,0
Kenny Moore,Colts,51596,14,50781,6132,22642,10,CB,Defense,2022,6500000,0,0,250000,0,0,0,0,6750000,0,0,0,0,,0,6750000,0,,5750000,0,0,Active,Extension,,0,0
Kenny Moore,Colts,51596,14,50782,6132,22642,10,CB,Defense,2023,6795000,0,500000,250000,0,0,0,0,7545000,0,0,0,0,,0,7545000,0,,7545000,0,0,Active,Extension,,0,0
Harrison Butker,Chiefs,11988,16,50881,5819,22290,14,K,Special,2022,3350000,700000,0,100000,50000,0,0,0,4194118,0,0,0,0,6.25kPGRB,0,3500000,0,,3500000,0,0,Active,Extension,,0,0
Harrison Butker,Chiefs,11988,16,50882,5819,22290,14,K,Special,2023,3550000,700000,0,100000,50000,0,0,0,4400000,0,0,0,0,6.25kPGRB,0,3700000,0,,3700000,0,0,Active,Extension,,0,0
Harrison Butker,Chiefs,11988,16,50883,5819,22290,14,K,Special,2024,3690000,0,0,100000,50000,0,0,0,3840000,0,0,0,0,6.25kPGRB,0,3840000,0,,3840000,0,0,Active,Extension,,0,0
Cameron Jordan,Saints,6176,20,50887,1481,22291,27,43DE,Defense,2022,1120000,10737250,0,500000,100000,0,0,12780000,12427838,0,0,0,0,"500kNLTBEsacks,31250PGRB",0,14700000,0,,14700000,0,0,Active,Extension,,0,0
Cameron Jordan,Saints,6176,20,50888,1481,22291,27,43DE,Defense,2023,13900000,10737250,500000,500000,100000,0,0,0,25737250,0,0,0,0,31250PGRB,0,15000000,0,,15000000,0,0,Active,Extension,,0,0
Deion Jones,Falcons,10686,2,52698,4765,23030,25,ILB,Defense,2022,9640000,5340784,4567059,500000,0,0,0,0,20047843,0,0,13640000,0,,0,14707059,0,,10140000,0,0,Active,Extension,,0,0
Deion Jones,Falcons,10686,2,52699,4765,23030,25,ILB,Defense,2023,11999860,5340784,705874,430000,0,0,0,0,18476519,0,0,0,0,,0,13135734,0,,12429860,0,0,Active,Extension,,0,0
Tyler Boyd,Bengals,10689,7,52808,4768,23079,7,WR,Offense,2022,8250000,1400000,0,250000,200000,0,0,0,10100000,0,0,0,0,15625kPGRB,0,8700000,0,,8700000,0,0,Active,Extension,,0,0
Tyler Boyd,Bengals,10689,7,52809,4768,23079,7,WR,Offense,2023,8450000,1400000,0,250000,200000,0,0,0,10300000,0,0,0,0,15625kPGRB,0,8900000,0,,8900000,0,0,Active,Extension,,0,0
Dean Lowry,Packers,10771,12,52813,4850,23080,23,34DE,Defense,2022,5000000,2122000,0,400000,500000,50000,0,0,8072000,0,0,0,0,"25kPGRB, 250kPGskesc",0,5850000,0,,5800000,0,0,Active,Extension,,0,0
Kevin Byard,Titans,10698,31,53126,4777,23193,12,S,Defense,2022,1035000,5523000,0,500000,0,0,0,10965000,7058000,0,0,0,0,31250PGRB,0,12500000,0,,12500000,0,0,Active,Extension,,0,0
Kevin Byard,Titans,10698,31,53127,4777,23193,12,S,Defense,2023,13600000,5523000,0,500000,0,0,0,0,19623000,0,0,0,0,31250PGRB,0,14100000,0,,14100000,0,0,Active,Extension,,0,0
Kevin Byard,Titans,10698,31,53128,4777,23193,12,S,Defense,2024,13600000,3723000,0,500000,0,0,0,0,17823000,0,0,0,0,31250PGRB,0,14100000,0,,14100000,0,0,Active,Extension,,0,0
Michael Thomas,Saints,10681,20,53194,4760,23218,27,WR,Offense,2022,1035000,11813000,0,0,200000,0,0,14565000,13048000,0,0,1035000,0,,0,15800000,0,,15800000,0,0,Active,Extension,,0,0
Michael Thomas,Saints,10681,20,53195,4760,23218,27,WR,Offense,2023,15500000,11813000,250000,500000,200000,0,0,0,28263000,0,0,0,0,,0,16450000,0,,16450000,0,0,Active,Extension,,0,0
Michael Thomas,Saints,10681,20,53196,4760,23218,27,WR,Offense,2024,18500000,7813000,250000,750000,200000,0,0,0,27513000,0,0,0,0,,0,19700000,0,,19700000,0,0,Active,Extension,,0,0
Jalen Thompson,Cardinals,49116,1,53413,8610,23338,29,S,Defense,2022,2540000,85730,0,0,0,0,0,0,2625730,0,0,0,0,,0,2540000,0,,765000,0,0,Active,Drafted,,0,0
Tyler Ott,Seahawks,9174,29,54008,3642,23684,32,LS,Special,2022,1035000,125000,0,0,0,0,0,0,1160000,,,0,0,,0,1035000,,,1000000,0,0,Active,Extension,,0,0
Ezekiel Elliott,Cowboys,10638,9,54628,4717,24192,18,RB,Offense,2022,12400000,5820000,0,0,0,0,0,0,18220000,0,0,12400000,0,,0,12400000,0,,12400000,0,0,Active,Extension,,0,0
Ezekiel Elliott,Cowboys,10638,9,54629,4717,24192,18,RB,Offense,2023,10900000,5820000,0,0,0,0,0,0,16720000,0,0,0,0,,0,10900000,0,,10900000,0,0,Active,Extension,,0,0
Ezekiel Elliott,Cowboys,10638,9,54630,4717,24192,18,RB,Offense,2024,10000000,4320000,0,0,0,0,0,0,14320000,0,0,0,0,,0,10000000,0,,10000000,0,0,Active,Extension,,0,0
Ezekiel Elliott,Cowboys,10638,9,54631,4717,24192,18,RB,Offense,2025,15400000,1720000,0,0,0,0,0,0,17120000,0,0,0,0,,0,15400000,0,,15400000,0,0,Active,Extension,,0,0
Ezekiel Elliott,Cowboys,10638,9,54632,4717,24192,18,RB,Offense,2026,16600000,0,0,0,0,0,0,0,16600000,0,0,0,0,,0,16600000,0,,16600000,0,0,Active,Extension,,0,0
Cody Whitehair,Bears,10690,6,54688,4769,24235,21,LG,Offense,2022,8000000,4200000,0,0,100000,0,0,0,12300000,0,0,3500000,0,$3m vest date?,0,8100000,0,,8100000,0,0,Active,Extension,,0,0
Cody Whitehair,Bears,10690,6,54689,4769,24235,21,LG,Offense,2023,9800000,4200000,0,0,100000,0,0,0,14100000,0,0,0,0,,0,9900000,0,,9900000,0,0,Active,Extension,,0,0
Cody Whitehair,Bears,10690,6,54690,4769,24235,21,LG,Offense,2024,10150000,3000000,0,0,100000,0,0,0,13250000,0,0,0,0,,0,10250000,0,,10250000,0,0,Active,Extension,Option,0,0
Tyler Higbee,Rams,10744,26,54779,4823,24268,30,TE,Offense,2022,6250000,1425000,0,0,0,375000,0,0,8050000,0,0,0,0,,0,6250000,0,,6250000,0,0,Active,Extension,,0,0
Tyler Higbee,Rams,10744,26,54780,4823,24268,30,TE,Offense,2023,6250000,1425000,0,0,0,0,0,0,7675000,0,0,0,0,,0,6250000,0,,6250000,0,0,Active,Extension,,0,0
Jonathan Jones,Patriots,11217,19,54828,5225,24309,2,CB,Defense,2022,5400000,2018750,0,800000,0,0,0,0,7701103,0,0,0,0,50kPGRB,0,6200000,0,,6200000,0,0,Active,Extension,,0,0
Thomas Hennessy,Jets,12124,22,55277,5980,24662,4,LS,Special,2022,1035000,125000,0,0,0,0,0,0,1160000,,,0,0,,0,1035000,,,975000,0,0,Active,Extension,,0,0
Thomas Hennessy,Jets,12124,22,55278,5980,24662,4,LS,Special,2023,1095000,125000,0,0,0,0,0,0,1220000,,,0,0,,0,1095000,,,1095000,0,0,Active,Extension,,0,0
Darren Waller,Raiders,9637,23,55354,4052,24726,16,TE,Offense,2022,6250000,0,0,500000,250000,0,0,0,6843750,0,0,0,0,15625PGRB,0,7000000,0,,6750000,0,0,Active,Extension,,0,0
Darren Waller,Raiders,9637,23,55355,4052,24726,16,TE,Offense,2023,6250000,0,0,500000,250000,0,0,0,7000000,0,0,0,0,15625PGRB,0,7000000,0,,6750000,0,0,Active,Extension,,0,0
Marcus Epps,Eagles,51391,24,55633,7982,24923,19,S,Defense,2022,965000,0,0,0,0,0,0,0,965000,0,0,0,0,,0,965000,0,,765000,0,0,Active,Drafted,,0,0
Jake Elliott,Eagles,11908,24,55960,5739,25151,19,K,Special,2022,3750000,1086000,200000,0,50000,0,0,0,5086000,0,0,2250000,0,,0,4000000,0,,4000000,0,0,Active,Extension,,0,0
Jake Elliott,Eagles,11908,24,55961,5739,25151,19,K,Special,2023,3995000,1086000,200000,0,50000,0,0,0,5331000,0,0,0,0,,0,4245000,0,,4245000,0,0,Active,Extension,,0,0
Jake Elliott,Eagles,11908,24,55962,5739,25151,19,K,Special,2024,3450000,1086000,200000,0,50000,0,0,0,4786000,0,0,0,0,,0,3700000,0,,3700000,0,0,Active,Extension,,0,0
Isaiah Prince,Bengals,47019,7,56038,7993,25207,7,LT,Offense,2022,965000,0,0,0,0,0,0,0,965000,0,0,0,0,,0,965000,0,,765000,0,0,Active,Drafted,,0,0
Eric Rowe,Dolphins,9480,17,56053,3895,25218,3,S,Defense,2022,2500000,525000,0,2000000,50000,0,0,0,5075000,0,0,0,0,125kPGRB,0,4550000,0,,4550000,0,0,Active,Extension,,0,0
Shaq Thompson,Panthers,9458,5,56146,3873,25260,26,ILB,Defense,2022,1120000,11276333,0,500000,300000,0,0,10080000,13160833,0,0,0,0,1milesc; inj only guary 3.58?,0,12000000,0,,12000000,0,0,Active,Extension,,0,0
Shaq Thompson,Panthers,9458,5,56147,3873,25260,26,ILB,Defense,2023,12360000,11276334,0,500000,300000,0,0,0,24463334,0,0,0,0,1milesc,0,13160000,0,,13160000,0,0,Active,Extension,,0,0
Lane Johnson,Eagles,7786,24,56267,2185,25341,19,RT,Offense,2022,7000000,8612998,0,0,150000,0,0,0,15762998,0,0,7150000,150000,woguar,6045000,13195000,0,,13195000,0,0,Active,Extension,,0,0
Lane Johnson,Eagles,7786,24,56268,2185,25341,19,RT,Offense,2023,14155000,8612998,0,0,250000,0,0,0,23017998,0,0,0,12250000,"woguar, escincl",0,14405000,0,,14405000,0,0,Active,Extension,,0,0
Lane Johnson,Eagles,7786,24,56269,2185,25341,19,RT,Offense,2024,13400000,5954000,1250000,0,250000,0,0,0,20854000,0,0,0,1250000,rb inj guar; escincl,0,14900000,0,,14900000,0,0,Active,Extension,,0,0
Lane Johnson,Eagles,7786,24,56270,2185,25341,19,RT,Offense,2025,16500000,3707000,1250000,0,250000,0,0,0,21707000,0,0,0,0,escincl,0,18000000,0,,18000000,0,0,Active,Extension,,0,0
Lane Johnson,Eagles,7786,24,56271,2185,25341,19,RT,Offense,2026,0,1209000,0,0,0,0,0,0,1209000,0,0,0,0,,0,0,0,,0,0,0,Active,Extension,Void,0,0
Lane Johnson,Eagles,7786,24,56272,2185,25341,19,RT,Offense,2027,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,Active,Extension,Void,0,0
Lane Johnson,Eagles,7786,24,56273,2185,25341,19,RT,Offense,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,Active,Extension,Void,0,0
Marcus Peters,Ravens,9451,3,56499,3866,25474,5,CB,Defense,2022,10000000,5500000,0,0,0,0,0,0,15500000,0,0,0,0,,0,10000000,0,,10000000,0,0,Active,Extension,,0,0
Cameron Jordan,Saints,6176,20,56513,1481,22291,27,43DE,Defense,2024,0,7637250,0,0,0,0,0,0,12749250,0,0,0,0,,0,0,0,,0,0,0,Active,Extension,Void,0,0
Tress Way,Commanders,8358,32,56524,2677,25478,20,P,Special,2022,2335000,600000,0,150000,0,0,0,0,3076176,0,0,0,0,,0,2485000,0,,2485000,0,0,Active,Extension,,0,0
Tress Way,Commanders,8358,32,56525,2677,25478,20,P,Special,2023,2750000,600000,0,150000,0,0,0,0,3500000,0,0,0,0,,0,2900000,0,,2900000,0,0,Active,Extension,,0,0
Tress Way,Commanders,8358,32,56526,2677,25478,20,P,Special,2024,3000000,600000,0,150000,0,0,0,0,3750000,0,0,0,0,,0,3150000,0,,3150000,0,0,Active,Extension,,0,0
Eddie Jackson,Bears,11867,6,56652,5698,25544,21,S,Defense,2022,11000000,3990000,0,0,100000,0,0,0,15090000,0,0,11000000,0,,0,11100000,0,,11100000,0,0,Active,Extension,,0,0
Eddie Jackson,Bears,11867,6,56653,5698,25544,21,S,Defense,2023,13000000,3990000,0,0,100000,0,0,0,17090000,0,0,0,0,,0,13100000,0,,13100000,0,0,Active,Extension,,0,0
Eddie Jackson,Bears,11867,6,56654,5698,25544,21,S,Defense,2024,14050000,3990000,0,0,100000,0,0,0,18140000,0,0,0,0,,0,14150000,0,,14150000,0,0,Active,Extension,,0,0
Chuck Clark,Ravens,11941,3,57313,5772,25913,5,S,Defense,2022,2750000,1878333,0,0,0,0,0,0,4628333,0,0,0,0,,0,2750000,0,,2750000,0,0,Active,Extension,,0,0
Chuck Clark,Ravens,11941,3,57314,5772,25913,5,S,Defense,2023,3285000,1878334,0,0,0,0,0,0,5163334,0,0,0,0,,0,3285000,0,,3285000,0,0,Active,Extension,,0,0
D.J. Humphries,Cardinals,9457,1,57348,3872,25935,29,LT,Offense,2022,14000000,4330000,0,1000000,0,0,0,0,19330000,0,0,0,0,,0,15000000,0,,14250000,0,0,Active,UFA,,0,0
Mason Crosby,Packers,3809,12,57358,1124,25941,23,K,Special,2022,2250000,1335000,0,650000,500000,0,0,0,4735000,0,0,0,0,40625kPGRB,0,3400000,0,,3400000,0,0,Active,UFA,,0,0
Ka'imi Fairbairn,Texans,11161,13,57392,5265,25969,9,K,Special,2022,3550000,750000,0,0,0,0,0,0,4300000,0,0,0,0,,0,3550000,0,,3550000,0,0,Active,UFA,,0,0
Ka'imi Fairbairn,Texans,11161,13,57393,5265,25969,9,K,Special,2023,3650000,750000,0,0,0,0,0,0,4400000,0,0,0,0,,0,3650000,0,,3650000,0,0,Active,UFA,,0,0
Jacob Bobenmoyer,Broncos,30352,10,57426,8734,25999,13,LS,Special,2022,895000,0,0,0,0,0,0,0,895000,,,0,0,,0,895000,,,690000,0,0,Active,UDFA,,0,0
Ryan Tannehill,Titans,7014,31,57431,717,26002,12,QB,Offense,2022,29000000,9600000,0,0,0,0,0,0,38600000,0,0,29000000,0,,0,29000000,0,,29000000,0,0,Active,UFA,,0,0
Ryan Tannehill,Titans,7014,31,57432,717,26002,12,QB,Offense,2023,27000000,9600000,0,0,0,0,0,0,36600000,0,0,0,0,,0,27000000,0,,27000000,0,0,Active,UFA,,0,0
Keith Smith,Falcons,9302,2,57441,3333,26005,25,FB,Offense,2022,1300000,366668,0,0,0,0,0,0,1666668,,,0,0,$700kescPBpt,0,1300000,,,1300000,0,0,Active,UFA,,0,0
C.J. Ham,Vikings,11347,18,57488,5533,26025,24,FB,Offense,2022,2600000,750000,0,0,100000,0,0,0,3450000,,,0,0,,0,2700000,,,2700000,0,0,Active,RFA,,0,0
C.J. Ham,Vikings,11347,18,57489,5533,26025,24,FB,Offense,2023,2950000,750000,0,0,100000,0,0,0,3800000,,,0,0,,0,3050000,,,3050000,0,0,Active,RFA,,0,0
Zach Wood,Saints,11414,20,57492,5447,26026,27,LS,Special,2022,1085000,175000,0,0,0,0,0,0,1260000,,,0,0,,0,1085000,,,1085000,0,0,Active,RFA,,0,0
Zach Wood,Saints,11414,20,57493,5447,26026,27,LS,Special,2023,1170000,175000,0,0,0,0,0,0,1345000,,,0,0,,0,1170000,,,1170000,0,0,Active,RFA,,0,0
Arik Armstead,49ers,9450,28,57505,3865,26033,31,43DE,Defense,2022,1120000,7606000,0,750000,100000,0,0,13030000,9576000,0,0,0,0,,0,15000000,0,,15000000,0,0,Active,UFA,,0,0
Arik Armstead,49ers,9450,28,57506,3865,26033,31,43DE,Defense,2023,15890000,7606000,0,750000,100000,0,0,0,24346000,0,0,0,0,,0,16740000,0,,16740000,0,0,Active,UFA,,0,0
Arik Armstead,49ers,9450,28,57507,3865,26033,31,43DE,Defense,2024,17410000,7606000,0,750000,100000,0,0,0,25866000,0,0,0,0,,0,18260000,0,,18260000,0,0,Active,UFA,,0,0
Arik Armstead,49ers,9450,28,57508,3865,26033,31,43DE,Defense,2025,0,4106000,0,0,0,0,0,0,6712000,0,0,0,0,,0,0,0,,0,0,0,Active,UFA,Void,0,0
DeForest Buckner,Colts,10641,14,57510,4720,26031,10,43DT,Defense,2022,11000000,0,5000000,0,0,0,0,0,16000000,0,0,16000000,0,,0,16000000,0,,16000000,0,0,Active,Extension,,0,0
DeForest Buckner,Colts,10641,14,57511,4720,26031,10,43DT,Defense,2023,18750000,0,1000000,0,0,0,0,0,19750000,0,0,0,0,,0,19750000,0,,19750000,0,0,Active,Extension,,0,0
DeForest Buckner,Colts,10641,14,57512,4720,26031,10,43DT,Defense,2024,20250000,0,0,0,0,0,0,0,20250000,0,0,0,0,,0,20250000,0,,20250000,0,0,Active,Extension,,0,0
Byron Jones,Dolphins,9460,17,57573,3875,26078,3,CB,Defense,2022,1120000,4751000,0,0,0,0,0,13255000,5871000,0,0,1120000,0,$6mGTDs/c,0,14375000,0,,14375000,0,0,Active,UFA,,0,0
Byron Jones,Dolphins,9460,17,57574,3875,26078,3,CB,Defense,2023,13500000,4751000,0,500000,100000,0,0,0,18851000,0,0,0,0,pgrb,0,14100000,0,,14100000,0,0,Active,UFA,,0,0
Byron Jones,Dolphins,9460,17,57575,3875,26078,3,CB,Defense,2024,12425000,4751000,1000000,500000,100000,0,0,0,18776000,0,0,0,0,pgrb,0,14025000,0,,14025000,0,0,Active,UFA,,0,0
George Fant,Jets,11282,22,57598,5348,26084,4,RT,Offense,2022,9750000,1000000,0,400000,0,0,0,0,11102941,0,0,0,0,esc,0,10150000,0,,9650000,0,0,Active,UFA,,0,0
Austin Ekeler,Chargers,12164,27,57609,5865,26087,15,RB,Offense,2022,5500000,1500000,0,0,0,0,0,0,7000000,0,0,1250000,0,esc avail,0,5500000,0,,5000000,0,0,Active,RFA,,0,0
Austin Ekeler,Chargers,12164,27,57610,5865,26087,15,RB,Offense,2023,5750000,1500000,0,0,0,0,0,0,7250000,0,0,0,0,esc avail,0,5750000,0,,5750000,0,0,Active,RFA,,0,0
Jimmie Ward,49ers,8665,28,57616,2969,26090,31,S,Defense,2022,8900000,3465000,0,500000,100000,0,0,0,12935588,0,0,0,0,,0,9500000,0,,9500000,0,0,Active,UFA,,0,0
Javon Hargrave,Eagles,10723,24,57627,4802,26094,19,43DT,Defense,2022,12750000,4802000,0,0,250000,0,0,0,17802000,,,0,0,,0,13000000,,,13000000,0,0,Active,UFA,,0,0
Jordan Poyer,Bills,8000,4,57650,987,26112,1,S,Defense,2022,5600000,3600000,500000,400000,200000,500000,0,0,10776471,0,0,500000,0,,0,6700000,0,,6700000,0,0,Active,Extension,,0,0
Halapoulivaati Vaitai,Lions,10798,11,57661,4877,26117,22,RG,Offense,2022,6500000,1733750,0,0,500000,0,0,0,8733750,0,0,0,0,,0,7000000,0,,7000000,0,0,Active,UFA,,0,0
Halapoulivaati Vaitai,Lions,10798,11,57662,4877,26117,22,RG,Offense,2023,9400000,1733750,0,0,100000,0,0,0,11233750,0,0,0,0,,0,9500000,0,,9000000,0,0,Active,UFA,,0,0
Halapoulivaati Vaitai,Lions,10798,11,57663,4877,26117,22,RG,Offense,2024,9400000,1733750,0,0,100000,0,0,0,11233750,0,0,0,0,,0,9500000,0,,9000000,0,0,Active,UFA,,0,0
Derek Watt,Steelers,10832,25,57698,4911,26129,8,FB,Offense,2022,2750000,1963334,0,0,0,0,0,0,4713334,0,0,0,0,,0,2750000,0,,2750000,0,0,Active,UFA,,0,0
Robert Quinn,Bears,6166,6,57706,1343,26130,21,34OLB,Defense,2022,12800000,4237500,0,0,100000,0,0,0,17137500,0,0,0,0,,0,12900000,0,,12900000,0,0,Active,UFA,,0,0
Robert Quinn,Bears,6166,6,57707,1343,26130,21,34OLB,Defense,2023,13900000,4237500,0,0,100000,0,0,0,18237500,0,0,0,0,,0,14000000,0,,14000000,0,0,Active,UFA,,0,0
Robert Quinn,Bears,6166,6,57708,1343,26130,21,34OLB,Defense,2024,12900000,4237500,0,0,100000,0,0,0,17237500,0,0,0,0,,0,13000000,0,,13000000,0,0,Active,UFA,,0,0
Wes Schweitzer,Commanders,10829,32,57745,4908,26148,20,LT,Offense,2022,4490000,1000000,0,510000,0,0,0,0,5820000,0,0,0,0,pgrb,0,5000000,0,,5000000,0,0,Active,UFA,,0,0
David Onyemata,Saints,10754,20,57767,4833,26155,27,43DT,Defense,2022,1035000,5713556,0,0,0,0,0,7465000,6748556,0,0,0,0,,0,8500000,0,,8500000,0,0,Active,UFA,,0,0
David Onyemata,Saints,10754,20,57768,4833,26155,27,43DT,Defense,2023,0,5713555,0,0,0,0,0,0,10192555,0,0,0,0,,0,0,0,,0,0,0,Active,UFA,Void,0,0
Javon Hargrave,Eagles,10723,24,57823,4802,26094,19,43DT,Defense,2023,0,4802000,0,0,0,0,0,0,11956000,,,0,0,,0,0,,,0,0,0,Active,UFA,Void,0,0
Javon Hargrave,Eagles,10723,24,57824,4802,26094,19,43DT,Defense,2024,0,4802000,0,0,0,0,0,0,0,,,0,0,,0,0,,,0,0,0,Active,UFA,Void,0,0
Cornelius Lucas,Commanders,9025,32,57903,3359,26226,20,LT,Offense,2022,1120000,900000,0,680000,50000,0,0,0,2670000,0,0,1120000,0,,1800000,3650000,0,,3650000,0,0,Active,UFA,,0,0
Anthony Brown,Cowboys,10823,9,57913,4902,26229,18,CB,Defense,2022,5000000,1500000,0,0,0,0,0,0,6500000,0,0,0,0,,0,5000000,0,,5000000,0,0,Active,UFA,,0,0
Darius Slay,Eagles,7817,24,57944,2358,26182,19,CB,Defense,2022,1120000,8611000,0,0,0,0,0,15380000,9731000,0,0,0,0,,0,16500000,0,,16500000,0,0,Active,Extension,,0,0
Darius Slay,Eagles,7817,24,57945,2358,26182,19,CB,Defense,2023,17000000,8611000,0,0,500000,0,0,0,26111000,0,0,0,0,,0,17500000,0,,17500000,0,0,Active,Extension,,0,0
Andrus Peat,Saints,9446,20,57980,3861,26266,27,LG,Offense,2022,1120000,6546000,0,0,0,0,0,9730000,7666000,0,0,1120000,0,injonlyatsign,0,10850000,0,,10850000,0,0,Active,UFA,,0,0
